book_page,year,site,nestID,unique_nestID,plot,plotLmt,species,egg_no,length,width,comments
NA,2016,barr,reph354,16reph354,brw1,in,reph,3,32.9,22.4,NA
NA,2016,barr,reph355,16reph355,brw1,in,reph,1,30.8,23.1,NA
NA,2016,barr,reph355,16reph355,brw1,in,reph,2,32.3,22.9,NA
NA,2016,barr,reph355,16reph355,brw1,in,reph,3,32.1,23.1,NA
NA,2016,barr,reph355,16reph355,brw1,in,reph,4,30.6,23.4,NA
NA,2016,barr,pesa356,16pesa356,brw1,in,pesa,1,39.1,25.7,NA
NA,2016,barr,pesa356,16pesa356,brw1,in,pesa,2,36.8,26.1,NA
NA,2016,barr,pesa356,16pesa356,brw1,in,pesa,3,38.5,26.6,NA
NA,2016,barr,pesa356,16pesa356,brw1,in,pesa,4,39.4,26.2,NA
NA,2016,barr,rnph357,16rnph357,brw1,in,rnph,1,30.2,19.8,NA
NA,2016,barr,rnph357,16rnph357,brw1,in,rnph,2,29.9,20.3,NA
NA,2016,barr,rnph357,16rnph357,brw1,in,rnph,3,29.8,20.7,NA
NA,2016,barr,rnph357,16rnph357,brw1,in,rnph,4,29.8,21.1,NA
NA,2016,barr,lbdo358,16lbdo358,brw1,in,lbdo,1,42.9,30,NA
NA,2016,barr,lbdo358,16lbdo358,brw1,in,lbdo,2,42.4,30.2,NA
NA,2016,barr,lbdo358,16lbdo358,brw1,in,lbdo,3,42,30.1,NA
NA,2016,barr,lbdo358,16lbdo358,brw1,in,lbdo,4,42.9,29.6,NA
NA,2016,barr,lbdo363,16lbdo363,brw5,in,lbdo,1,42,28.7,NA
NA,2016,barr,lbdo363,16lbdo363,brw5,in,lbdo,2,41.9,29.6,NA
NA,2016,barr,lbdo363,16lbdo363,brw5,in,lbdo,3,41.8,29.2,NA
NA,2016,barr,wesa365,16wesa365,brw2,in,wesa,1,31.7,21.5,NA
NA,2016,barr,wesa365,16wesa365,brw2,in,wesa,2,31.4,21.5,NA
NA,2016,barr,wesa365,16wesa365,brw2,in,wesa,3,31.1,21.5,NA
NA,2016,barr,wesa365,16wesa365,brw2,in,wesa,4,30.5,21.5,NA
NA,2016,barr,pesa371,16pesa371,brw8,in,pesa,1,38.9,25.5,NA
NA,2016,barr,pesa371,16pesa371,brw8,in,pesa,2,38.7,25.2,NA
NA,2016,barr,pesa371,16pesa371,brw8,in,pesa,3,40,25.7,NA
NA,2016,barr,pesa371,16pesa371,brw8,in,pesa,4,39.1,25.7,NA
NA,2016,barr,dunl372,16dunl372,brw8,in,dunl,1,36,24.7,NA
NA,2016,barr,dunl372,16dunl372,brw8,in,dunl,2,37.2,24.4,NA
NA,2016,barr,dunl372,16dunl372,brw8,in,dunl,3,36,24.5,NA
NA,2016,barr,dunl372,16dunl372,brw8,in,dunl,4,36.2,24.2,NA
NA,2016,barr,pesa374,16pesa374,brw5,in,pesa,1,37.1,26,NA
NA,2016,barr,pesa374,16pesa374,brw5,in,pesa,2,36.9,26.3,NA
NA,2016,barr,pesa374,16pesa374,brw5,in,pesa,3,35.5,26.5,NA
NA,2016,barr,pesa375,16pesa375,brw5,in,pesa,1,35,26.1,NA
NA,2016,barr,pesa375,16pesa375,brw5,in,pesa,2,36.5,25.7,NA
NA,2016,barr,pesa375,16pesa375,brw5,in,pesa,3,34.6,25.4,NA
NA,2016,barr,pesa375,16pesa375,brw5,in,pesa,4,35,25.5,NA
NA,2016,barr,reph489,16reph489,brw5,in,reph,1,31.6,21.8,NA
NA,2016,barr,reph489,16reph489,brw5,in,reph,2,32.5,22,NA
NA,2016,barr,reph489,16reph489,brw5,in,reph,3,32.1,22.2,NA
NA,2016,barr,reph489,16reph489,brw5,in,reph,4,32.4,21.8,NA
NA,2016,barr,amgp490,16amgp490,brw5,in,amgp,1,48,32.1,NA
NA,2016,barr,amgp490,16amgp490,brw5,in,amgp,2,47,32.5,NA
NA,2016,barr,amgp490,16amgp490,brw5,in,amgp,3,48.5,32,NA
NA,2016,barr,amgp490,16amgp490,brw5,in,amgp,4,48.3,32.4,NA
NA,2016,barr,dunl492,16dunl492,brw0,out,dunl,1,36.7,26.3,NA
NA,2016,barr,dunl492,16dunl492,brw0,out,dunl,2,38.4,26,NA
NA,2016,barr,dunl492,16dunl492,brw0,out,dunl,3,36,25.8,NA
NA,2016,barr,dunl492,16dunl492,brw0,out,dunl,4,36.2,25.6,NA
NA,2016,barr,dunl493,16dunl493,brw0,out,dunl,1,36.7,26.7,NA
NA,2016,barr,dunl493,16dunl493,brw0,out,dunl,2,36.3,26.5,NA
NA,2016,barr,dunl493,16dunl493,brw0,out,dunl,3,36.6,27.2,NA
NA,2016,barr,dunl493,16dunl493,brw0,out,dunl,4,36.4,26.3,NA
NA,2016,barr,dunl494,16dunl494,brw3,out,dunl,1,36,26.7,NA
NA,2016,barr,dunl494,16dunl494,brw3,out,dunl,2,36.7,25.8,NA
NA,2016,barr,dunl494,16dunl494,brw3,out,dunl,3,35.5,26.3,NA
NA,2016,barr,dunl494,16dunl494,brw3,out,dunl,4,36.5,26.2,NA
NA,2016,barr,sesa495,16sesa495,brw0,out,sesa,1,30.6,22.2,NA
NA,2016,barr,sesa495,16sesa495,brw0,out,sesa,2,30.6,21.7,NA
NA,2016,barr,sesa495,16sesa495,brw0,out,sesa,3,31,21.8,NA
NA,2016,barr,sesa495,16sesa495,brw0,out,sesa,4,30.5,22.1,NA
NA,2016,barr,dunl496,16dunl496,brw0,out,dunl,1,36.9,26.2,NA
NA,2016,barr,dunl496,16dunl496,brw0,out,dunl,2,36.8,26.3,NA
NA,2016,barr,dunl496,16dunl496,brw0,out,dunl,3,36.8,26.3,NA
NA,2016,barr,dunl496,16dunl496,brw0,out,dunl,4,36.8,26.1,NA
NA,2016,barr,sesa497,16sesa497,brw0,out,sesa,1,29.7,21.2,NA
NA,2016,barr,sesa497,16sesa497,brw0,out,sesa,2,29.7,21.5,NA
NA,2016,barr,sesa497,16sesa497,brw0,out,sesa,3,30.1,21.3,NA
NA,2016,barr,sesa497,16sesa497,brw0,out,sesa,4,28.8,21.2,NA
NA,2016,barr,dunl498,16dunl498,brw0,out,dunl,1,39,24.4,NA
NA,2016,barr,dunl498,16dunl498,brw0,out,dunl,2,39.6,24,NA
NA,2016,barr,dunl498,16dunl498,brw0,out,dunl,3,38.8,24.7,NA
NA,2016,barr,dunl498,16dunl498,brw0,out,dunl,4,38.1,24.8,NA
NA,2016,barr,dunl499,16dunl499,brw0,out,dunl,1,37.8,25.1,NA
NA,2016,barr,dunl499,16dunl499,brw0,out,dunl,2,36.6,25.4,NA
NA,2016,barr,dunl499,16dunl499,brw0,out,dunl,3,37.5,25.2,NA
NA,2016,barr,dunl499,16dunl499,brw0,out,dunl,4,36.3,24.2,NA
NA,2016,barr,dunl500,16dunl500,brw0,out,dunl,1,36.7,26.5,NA
NA,2016,barr,dunl500,16dunl500,brw0,out,dunl,2,37.6,26.2,NA
NA,2016,barr,dunl500,16dunl500,brw0,out,dunl,3,37.1,26.7,NA
NA,2016,barr,dunl500,16dunl500,brw0,out,dunl,4,37.9,26.2,NA
NA,2016,barr,sesa501,16sesa501,brw0,in,sesa,1,30.7,21,NA
NA,2016,barr,sesa501,16sesa501,brw0,in,sesa,2,30,21.4,NA
NA,2016,barr,sesa501,16sesa501,brw0,in,sesa,3,29.4,21.4,NA
NA,2016,barr,sesa501,16sesa501,brw0,in,sesa,4,30.7,20.1,NA
NA,2016,barr,reph502,16reph502,brw5,in,reph,1,32.9,21.5,NA
NA,2016,barr,reph502,16reph502,brw5,in,reph,2,33.1,22,NA
NA,2016,barr,reph502,16reph502,brw5,in,reph,3,33.1,21.9,NA
NA,2016,barr,reph502,16reph502,brw5,in,reph,4,32.6,21.2,NA
NA,2016,barr,dunl503,16dunl503,brw3,out,dunl,1,36.2,25.4,NA
NA,2016,barr,dunl503,16dunl503,brw3,out,dunl,2,36.4,25.5,NA
NA,2016,barr,dunl503,16dunl503,brw3,out,dunl,3,37.9,25.4,NA
NA,2016,barr,dunl503,16dunl503,brw3,out,dunl,4,38.3,25.6,NA
NA,2016,barr,dunl504,16dunl504,brw3,in,dunl,1,38.8,25.9,NA
NA,2016,barr,dunl504,16dunl504,brw3,in,dunl,2,38.2,26,NA
NA,2016,barr,dunl504,16dunl504,brw3,in,dunl,3,38.1,26.2,NA
NA,2016,barr,dunl504,16dunl504,brw3,in,dunl,4,37.7,25.7,NA
NA,2016,barr,sesa508,16sesa508,brw3,in,sesa,1,30.3,21.6,NA
NA,2016,barr,sesa508,16sesa508,brw3,in,sesa,2,29.8,21.8,NA
NA,2016,barr,sesa508,16sesa508,brw3,in,sesa,3,31.1,21.7,NA
NA,2016,barr,sesa508,16sesa508,brw3,in,sesa,4,31,21.8,NA
NA,2016,barr,wesa509,16wesa509,brw3,in,wesa,1,31.5,21.7,NA
NA,2016,barr,wesa509,16wesa509,brw3,in,wesa,2,31.4,21.8,NA
NA,2016,barr,wesa509,16wesa509,brw3,in,wesa,3,31,22.2,NA
NA,2016,barr,wesa509,16wesa509,brw3,in,wesa,4,30.7,21.7,NA
NA,2016,barr,sesa510,16sesa510,brw5,in,sesa,1,29.4,21,NA
NA,2016,barr,sesa510,16sesa510,brw5,in,sesa,2,29.3,21.2,NA
NA,2016,barr,sesa510,16sesa510,brw5,in,sesa,3,28.5,20.7,NA
NA,2016,barr,sesa510,16sesa510,brw5,in,sesa,4,29.5,21.1,NA
NA,2016,barr,reph511,16reph511,brw5,in,reph,1,33,22.3,NA
NA,2016,barr,reph511,16reph511,brw5,in,reph,2,33.7,22.2,NA
NA,2016,barr,reph511,16reph511,brw5,in,reph,3,33.6,22.3,NA
NA,2016,barr,pesa513,16pesa513,brw3,in,pesa,1,36,25.6,NA
NA,2016,barr,pesa513,16pesa513,brw3,in,pesa,2,37.1,25,NA
NA,2016,barr,pesa513,16pesa513,brw3,in,pesa,3,36.1,26.4,NA
NA,2016,barr,pesa513,16pesa513,brw3,in,pesa,4,36.5,25.8,NA
NA,2016,barr,reph514,16reph514,brw5,in,reph,1,33.2,21.8,NA
NA,2016,barr,reph514,16reph514,brw5,in,reph,2,33.5,22,NA
NA,2016,barr,reph514,16reph514,brw5,in,reph,3,33.8,21.4,NA
NA,2016,barr,reph514,16reph514,brw5,in,reph,4,33.9,21.9,NA
NA,2016,barr,reph515,16reph515,brw3,in,reph,1,31.5,21.6,NA
NA,2016,barr,reph515,16reph515,brw3,in,reph,2,31.7,22,NA
NA,2016,barr,reph515,16reph515,brw3,in,reph,3,31.4,22.5,NA
NA,2016,barr,reph515,16reph515,brw3,in,reph,4,31.8,21.9,NA
NA,2016,barr,dunl517,16dunl517,brw5,in,dunl,1,35.9,25.2,NA
NA,2016,barr,dunl517,16dunl517,brw5,in,dunl,2,36.9,25.8,NA
NA,2016,barr,dunl517,16dunl517,brw5,in,dunl,3,37.2,25.6,NA
NA,2016,barr,dunl517,16dunl517,brw5,in,dunl,4,37,25.3,NA
NA,2016,barr,dunl518,16dunl518,brw3,in,dunl,1,36.5,26.4,NA
NA,2016,barr,dunl518,16dunl518,brw3,in,dunl,2,37,26.2,NA
NA,2016,barr,dunl518,16dunl518,brw3,in,dunl,3,38.2,25.9,NA
NA,2016,barr,dunl518,16dunl518,brw3,in,dunl,4,37.6,25.7,NA
NA,2016,barr,wesa519,16wesa519,brw5,in,wesa,1,31,22,NA
NA,2016,barr,wesa519,16wesa519,brw5,in,wesa,2,31.6,21.2,NA
NA,2016,barr,wesa519,16wesa519,brw5,in,wesa,3,30.5,21.4,NA
NA,2016,barr,wesa519,16wesa519,brw5,in,wesa,4,30.4,21.5,NA
NA,2016,barr,reph520,16reph520,brw0,in,reph,1,33.3,22.3,NA
NA,2016,barr,reph520,16reph520,brw0,in,reph,2,32.7,22.5,NA
NA,2016,barr,reph520,16reph520,brw0,in,reph,3,33,22.1,NA
NA,2016,barr,reph520,16reph520,brw0,in,reph,4,33,22.4,NA
NA,2016,barr,sesa521,16sesa521,brw3,in,sesa,1,29.1,21,NA
NA,2016,barr,sesa521,16sesa521,brw3,in,sesa,2,30.2,20.7,NA
NA,2016,barr,sesa521,16sesa521,brw3,in,sesa,3,30.3,21.2,NA
NA,2016,barr,sesa521,16sesa521,brw3,in,sesa,4,29.8,21.4,NA
NA,2016,barr,reph522,16reph522,brw5,in,reph,1,31.2,21.5,NA
NA,2016,barr,reph522,16reph522,brw5,in,reph,2,31.1,21.6,NA
NA,2016,barr,reph522,16reph522,brw5,in,reph,3,30.7,22,NA
NA,2016,barr,reph522,16reph522,brw5,in,reph,4,30.7,21.6,NA
NA,2016,barr,lbdo523,16lbdo523,brw5,in,lbdo,1,43.2,29.2,NA
NA,2016,barr,lbdo523,16lbdo523,brw5,in,lbdo,2,41.4,29,NA
NA,2016,barr,lbdo523,16lbdo523,brw5,in,lbdo,3,42.6,29.1,NA
NA,2016,barr,pesa524,16pesa524,brw5,in,pesa,1,37.7,26.6,NA
NA,2016,barr,pesa524,16pesa524,brw5,in,pesa,2,38.7,26.7,NA
NA,2016,barr,pesa524,16pesa524,brw5,in,pesa,3,38.5,26.3,NA
NA,2016,barr,pesa524,16pesa524,brw5,in,pesa,4,39.1,26.9,NA
NA,2016,barr,reph526,16reph526,brw5,in,reph,1,31.6,23.1,NA
NA,2016,barr,reph526,16reph526,brw5,in,reph,2,32.6,22.6,NA
NA,2016,barr,reph526,16reph526,brw5,in,reph,3,32,22.3,NA
NA,2016,barr,reph526,16reph526,brw5,in,reph,4,31.5,22.5,NA
NA,2016,barr,pesa535,16pesa535,brw8,in,pesa,1,37.8,26.6,NA
NA,2016,barr,pesa535,16pesa535,brw8,in,pesa,2,35.9,26.2,NA
NA,2016,barr,pesa535,16pesa535,brw8,in,pesa,3,36.4,27,NA
NA,2016,barr,pesa535,16pesa535,brw8,in,pesa,4,36.1,26.8,NA
NA,2016,barr,reph536,16reph536,brw8,in,reph,1,32.4,22.7,NA
NA,2016,barr,reph536,16reph536,brw8,in,reph,2,30.6,23.3,NA
NA,2016,barr,reph536,16reph536,brw8,in,reph,3,31.9,23.6,NA
NA,2016,barr,reph536,16reph536,brw8,in,reph,4,30.9,22.4,NA
NA,2016,barr,lbdo537,16lbdo537,brw5,in,lbdo,1,40.3,28.2,NA
NA,2016,barr,lbdo537,16lbdo537,brw5,in,lbdo,2,40.7,39.1,NA
NA,2016,barr,lbdo537,16lbdo537,brw5,in,lbdo,3,40.5,39.5,NA
NA,2016,barr,lbdo537,16lbdo537,brw5,in,lbdo,4,42,30,NA
NA,2016,barr,reph542,16reph542,brw1,in,reph,1,32.5,21.8,NA
NA,2016,barr,reph542,16reph542,brw1,in,reph,2,31.3,22.4,NA
NA,2016,barr,reph542,16reph542,brw1,in,reph,3,31.4,22.2,NA
NA,2016,barr,reph542,16reph542,brw1,in,reph,4,32.3,22.1,NA
NA,2016,barr,reph543,16reph543,brw8,in,reph,1,32.4,22.5,NA
NA,2016,barr,reph543,16reph543,brw8,in,reph,2,31.9,23.2,NA
NA,2016,barr,reph543,16reph543,brw8,in,reph,3,31.7,22.6,NA
NA,2016,barr,reph543,16reph543,brw8,in,reph,4,31.8,22.9,NA
NA,2016,barr,dunl544,16dunl544,brw8,in,dunl,1,35.4,26,NA
NA,2016,barr,dunl544,16dunl544,brw8,in,dunl,2,34.9,26,NA
NA,2016,barr,dunl544,16dunl544,brw8,in,dunl,3,32.6,25.6,NA
NA,2016,barr,dunl544,16dunl544,brw8,in,dunl,4,36.6,25.6,NA
NA,2016,barr,wesa545,16wesa545,brw8,in,wesa,1,31.1,22.2,NA
NA,2016,barr,wesa545,16wesa545,brw8,in,wesa,2,31.1,22.2,NA
NA,2016,barr,wesa545,16wesa545,brw8,in,wesa,3,32,21.8,NA
NA,2016,barr,wesa545,16wesa545,brw8,in,wesa,4,31.7,21.8,NA
NA,2016,barr,reph546,16reph546,brw8,in,reph,1,33,22.2,NA
NA,2016,barr,reph546,16reph546,brw8,in,reph,2,33.9,22.5,NA
NA,2016,barr,reph546,16reph546,brw8,in,reph,3,33.5,22.4,NA
NA,2016,barr,reph546,16reph546,brw8,in,reph,4,32.8,21.3,NA
NA,2016,barr,sesa547,16sesa547,brw8,in,sesa,1,29.5,21.4,NA
NA,2016,barr,sesa547,16sesa547,brw8,in,sesa,2,29.8,22,NA
NA,2016,barr,sesa547,16sesa547,brw8,in,sesa,3,31.2,22.1,NA
NA,2016,barr,sesa547,16sesa547,brw8,in,sesa,4,30,21.5,NA
NA,2016,barr,reph548,16reph548,brw8,in,reph,1,29.2,21.5,NA
NA,2016,barr,reph548,16reph548,brw8,in,reph,2,28.8,21.9,NA
NA,2016,barr,reph548,16reph548,brw8,in,reph,3,29.2,22,NA
NA,2016,barr,reph548,16reph548,brw8,in,reph,4,29.3,21.7,NA
NA,2016,barr,reph549,16reph549,brw2,in,reph,1,31.6,21.6,NA
NA,2016,barr,reph549,16reph549,brw2,in,reph,2,31.7,21.6,NA
NA,2016,barr,reph549,16reph549,brw2,in,reph,3,31.6,21.6,NA
NA,2016,barr,reph549,16reph549,brw2,in,reph,4,30.4,22,NA
NA,2016,barr,pesa562,16pesa562,brw8,in,pesa,1,36.6,26.8,NA
NA,2016,barr,pesa562,16pesa562,brw8,in,pesa,2,36,26.1,NA
NA,2016,barr,pesa562,16pesa562,brw8,in,pesa,3,35.8,27,NA
NA,2016,barr,pesa562,16pesa562,brw8,in,pesa,4,36.8,26.7,NA
NA,2016,barr,pesa563,16pesa563,brw8,in,pesa,1,37.5,26.9,NA
NA,2016,barr,pesa563,16pesa563,brw8,in,pesa,2,36.5,26.7,NA
NA,2016,barr,pesa563,16pesa563,brw8,in,pesa,3,37.6,27.2,NA
NA,2016,barr,pesa563,16pesa563,brw8,in,pesa,4,37.4,26.8,NA
NA,2016,barr,lbdo564,16lbdo564,brw2,in,lbdo,1,41.6,30.6,NA
NA,2016,barr,lbdo564,16lbdo564,brw2,in,lbdo,2,42.8,29.4,NA
NA,2016,barr,lbdo564,16lbdo564,brw2,in,lbdo,3,40.6,30,NA
NA,2016,barr,lbdo564,16lbdo564,brw2,in,lbdo,4,43.4,30,NA
NA,2016,barr,pesa565,16pesa565,brw8,in,pesa,1,36.1,26.7,NA
NA,2016,barr,pesa565,16pesa565,brw8,in,pesa,2,37.6,26.8,NA
NA,2016,barr,pesa565,16pesa565,brw8,in,pesa,3,37.6,27,NA
NA,2016,barr,pesa565,16pesa565,brw8,in,pesa,4,37.7,26.5,NA
NA,2016,barr,amgp568,16amgp568,brw3,in,amgp,1,45.2,34.1,NA
NA,2016,barr,amgp568,16amgp568,brw3,in,amgp,2,44.6,34.5,NA
NA,2016,barr,amgp568,16amgp568,brw3,in,amgp,3,43.3,35,NA
NA,2016,barr,reph569,16reph569,brw3,in,reph,1,30.5,22,NA
NA,2016,barr,reph569,16reph569,brw3,in,reph,2,31.1,22.5,NA
NA,2016,barr,reph569,16reph569,brw3,in,reph,3,31.7,22.6,NA
NA,2016,barr,reph569,16reph569,brw3,in,reph,4,31.1,22.7,NA
NA,2016,barr,reph570,16reph570,brw5,in,reph,1,31.1,19.9,NA
NA,2016,barr,reph570,16reph570,brw5,in,reph,2,32.5,22.6,NA
NA,2016,barr,reph570,16reph570,brw5,in,reph,3,32.2,23,NA
NA,2016,barr,reph570,16reph570,brw5,in,reph,4,32.1,22.3,NA
NA,2016,barr,dunl572,16dunl572,brw3,out,dunl,1,36.8,26.3,NA
NA,2016,barr,dunl572,16dunl572,brw3,out,dunl,2,35.9,26.2,NA
NA,2016,barr,dunl572,16dunl572,brw3,out,dunl,3,38.2,26,NA
NA,2016,barr,dunl572,16dunl572,brw3,out,dunl,4,37.4,25.7,NA
NA,2016,barr,reph573,16reph573,brw1,in,reph,1,31.2,22.9,NA
NA,2016,barr,reph573,16reph573,brw1,in,reph,2,31.8,22.6,NA
NA,2016,barr,reph573,16reph573,brw1,in,reph,3,33.6,22.4,NA
NA,2016,barr,reph573,16reph573,brw1,in,reph,4,32.3,22.6,NA
NA,2016,barr,rnph574,16rnph574,brw3,in,rnph,1,28.7,20.1,NA
NA,2016,barr,rnph574,16rnph574,brw3,in,rnph,2,28.5,20.2,NA
NA,2016,barr,rnph574,16rnph574,brw3,in,rnph,3,28.2,20.4,NA
NA,2016,barr,rnph574,16rnph574,brw3,in,rnph,4,28.3,20.2,NA
NA,2016,barr,reph581,16reph581,brw0,in,reph,1,32.5,22.3,NA
NA,2016,barr,reph581,16reph581,brw0,in,reph,2,33.4,22.2,NA
NA,2016,barr,reph581,16reph581,brw0,in,reph,3,33.5,22.5,NA
NA,2016,barr,reph581,16reph581,brw0,in,reph,4,33.8,22.2,NA
NA,2016,barr,lbdo583,16lbdo583,brw0,in,lbdo,1,44.8,29.8,NA
NA,2016,barr,lbdo583,16lbdo583,brw0,in,lbdo,2,43.4,30.2,NA
NA,2016,barr,lbdo583,16lbdo583,brw0,in,lbdo,3,44.9,29.9,NA
NA,2016,barr,lbdo583,16lbdo583,brw0,in,lbdo,4,46,29.5,NA
NA,2016,barr,reph586,16reph586,brw0,in,reph,1,32.7,21.8,NA
NA,2016,barr,reph586,16reph586,brw0,in,reph,2,32.6,21.5,NA
NA,2016,barr,reph586,16reph586,brw0,in,reph,3,32.5,21.4,NA
NA,2016,barr,reph586,16reph586,brw0,in,reph,4,31,21.3,NA
NA,2016,barr,pesa587,16pesa587,brw0,in,pesa,1,36.8,26.1,NA
NA,2016,barr,pesa587,16pesa587,brw0,in,pesa,2,36.4,25.8,NA
NA,2016,barr,pesa587,16pesa587,brw0,in,pesa,3,36.5,25.8,NA
NA,2016,barr,pesa587,16pesa587,brw0,in,pesa,4,37.5,26.4,NA
NA,2016,barr,reph588,16reph588,brw0,in,reph,1,33.6,22.9,NA
NA,2016,barr,reph588,16reph588,brw0,in,reph,2,32.5,22.4,NA
NA,2016,barr,reph588,16reph588,brw0,in,reph,3,31.8,22.1,NA
NA,2016,barr,reph588,16reph588,brw0,in,reph,4,33.6,22.5,NA
NA,2016,barr,reph589,16reph589,brw0,in,reph,1,31.8,21.2,NA
NA,2016,barr,reph589,16reph589,brw0,in,reph,2,32,21.8,NA
NA,2016,barr,reph589,16reph589,brw0,in,reph,3,31.2,21.1,NA
NA,2016,barr,reph589,16reph589,brw0,in,reph,4,32.5,21.8,NA
NA,2016,barr,pesa590,16pesa590,brw0,in,pesa,1,38.4,26.2,NA
NA,2016,barr,pesa590,16pesa590,brw0,in,pesa,2,37.7,25.7,NA
NA,2016,barr,pesa590,16pesa590,brw0,in,pesa,3,37.2,26.5,NA
NA,2016,barr,pesa590,16pesa590,brw0,in,pesa,4,38.9,25.6,NA
NA,2016,barr,pesa591,16pesa591,brw0,in,pesa,1,35.5,26,NA
NA,2016,barr,pesa591,16pesa591,brw0,in,pesa,2,36.8,26.2,NA
NA,2016,barr,pesa591,16pesa591,brw0,in,pesa,3,35.2,26.3,NA
NA,2016,barr,pesa591,16pesa591,brw0,in,pesa,4,35.7,25.8,NA
NA,2016,barr,pesa592,16pesa592,brw1,in,pesa,1,37.8,26.3,NA
NA,2016,barr,pesa592,16pesa592,brw1,in,pesa,2,38.2,26.4,NA
NA,2016,barr,pesa592,16pesa592,brw1,in,pesa,3,39,26.6,NA
NA,2016,barr,pesa592,16pesa592,brw1,in,pesa,4,37.6,26.5,NA
NA,2017,barr,sesa001,17sesa001,brw6,out,sesa,1,30.2,22.2,NA
NA,2017,barr,sesa001,17sesa001,brw6,out,sesa,2,31.1,23.1,NA
NA,2017,barr,sesa001,17sesa001,brw6,out,sesa,3,30.5,22.3,NA
NA,2017,barr,sesa001,17sesa001,brw6,out,sesa,4,30.4,22.4,NA
NA,2017,barr,amgp002,17amgp002,brw5,in,amgp,1,44.1,31.8,NA
NA,2017,barr,amgp002,17amgp002,brw5,in,amgp,2,45,31,NA
NA,2017,barr,amgp002,17amgp002,brw5,in,amgp,3,44,31.5,NA
NA,2017,barr,amgp002,17amgp002,brw5,in,amgp,4,46.6,31.4,NA
NA,2017,barr,sesa003,17sesa003,brw5,in,sesa,1,29.2,21.8,NA
NA,2017,barr,sesa003,17sesa003,brw5,in,sesa,2,29.7,21.2,NA
NA,2017,barr,sesa003,17sesa003,brw5,in,sesa,3,30.4,21.2,NA
NA,2017,barr,sesa003,17sesa003,brw5,in,sesa,4,29.7,21.1,NA
NA,2017,barr,dunl004,17dunl004,brw5,out,dunl,1,36.9,25.6,NA
NA,2017,barr,dunl004,17dunl004,brw5,out,dunl,2,36.8,25.7,NA
NA,2017,barr,dunl004,17dunl004,brw5,out,dunl,3,38.3,25.2,NA
NA,2017,barr,dunl004,17dunl004,brw5,out,dunl,4,37.3,25.4,NA
NA,2017,barr,dunl005,17dunl005,brw5,in,dunl,1,34,23.6,NA
NA,2017,barr,dunl005,17dunl005,brw5,in,dunl,2,34.6,24.4,NA
NA,2017,barr,dunl006,17dunl006,brw3,in,dunl,1,36.9,25.8,NA
NA,2017,barr,dunl006,17dunl006,brw3,in,dunl,2,37.9,26.2,NA
NA,2017,barr,dunl006,17dunl006,brw3,in,dunl,3,38.5,25.9,NA
NA,2017,barr,dunl006,17dunl006,brw3,in,dunl,4,35.3,26,NA
NA,2017,barr,reph007,17reph007,brw3,in,reph,1,32,21.6,NA
NA,2017,barr,reph007,17reph007,brw3,in,reph,2,32.7,21.7,NA
NA,2017,barr,reph007,17reph007,brw3,in,reph,3,31.8,21.4,NA
NA,2017,barr,reph007,17reph007,brw3,in,reph,4,31.5,21.6,NA
NA,2017,barr,sesa008,17sesa008,brw3,in,sesa,1,31.5,20.9,NA
NA,2017,barr,sesa008,17sesa008,brw3,in,sesa,2,30.4,20.3,NA
NA,2017,barr,sesa008,17sesa008,brw3,in,sesa,3,30.6,20.8,NA
NA,2017,barr,sesa008,17sesa008,brw3,in,sesa,4,30.4,20.5,NA
NA,2017,barr,amgp009,17amgp009,brw5,in,amgp,1,51.1,35,NA
NA,2017,barr,amgp009,17amgp009,brw5,in,amgp,2,52,34.3,NA
NA,2017,barr,amgp009,17amgp009,brw5,in,amgp,3,50.9,34.9,NA
NA,2017,barr,amgp009,17amgp009,brw5,in,amgp,4,51.3,34.7,NA
NA,2017,barr,reph011,17reph011,brw5,in,reph,1,32.2,23.1,NA
NA,2017,barr,reph011,17reph011,brw5,in,reph,2,33.2,23.1,NA
NA,2017,barr,reph011,17reph011,brw5,in,reph,3,31.4,23,NA
NA,2017,barr,reph011,17reph011,brw5,in,reph,4,33.1,23.4,NA
NA,2017,barr,pesa012,17pesa012,brw5,in,pesa,1,36.9,26.6,NA
NA,2017,barr,pesa012,17pesa012,brw5,in,pesa,2,38.5,26.9,NA
NA,2017,barr,pesa012,17pesa012,brw5,in,pesa,3,37,27.3,NA
NA,2017,barr,pesa012,17pesa012,brw5,in,pesa,4,37.5,26.9,NA
NA,2017,barr,dunl013,17dunl013,brw5,out,dunl,1,36.2,25.8,NA
NA,2017,barr,dunl013,17dunl013,brw5,out,dunl,2,37.7,25.5,NA
NA,2017,barr,dunl013,17dunl013,brw5,out,dunl,3,36,26.5,NA
NA,2017,barr,dunl013,17dunl013,brw5,out,dunl,4,37.1,26.2,NA
NA,2017,barr,reph014,17reph014,brw5,in,reph,1,29.3,21.3,NA
NA,2017,barr,reph014,17reph014,brw5,in,reph,2,30.9,20.8,NA
NA,2017,barr,reph014,17reph014,brw5,in,reph,3,27.9,21.1,NA
NA,2017,barr,reph014,17reph014,brw5,in,reph,4,29.6,21.4,NA
NA,2017,barr,dunl017,17dunl017,brw8,in,dunl,1,36.2,24.8,NA
NA,2017,barr,dunl017,17dunl017,brw8,in,dunl,2,35,24.3,NA
NA,2017,barr,dunl017,17dunl017,brw8,in,dunl,3,34.6,24.2,NA
